task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
M3,7,job_4826,type_8,Terminated,672187,672198,200,6.9
M4,3,job_4826,type_8,Terminated,672187,672206,250,3.5
M1,1,job_4827,type_12,Terminated,672212,672287,50.0,14.0
M2,1,job_4827,type_12,Terminated,672212,672226,100,4.0
M3,1,job_4827,type_12,Terminated,672212,672243,200,14.9
M4,2,job_4827,type_12,Terminated,672212,672251,50.0,33.5
M5,2,job_4827,type_12,Terminated,672212,672222,100,32.6
M6,11,job_4827,type_12,Terminated,672212,672275,150,23.3
M7,2,job_4827,type_12,Terminated,672212,672222,50.0,7.0
M8,6,job_4827,type_12,Terminated,672212,672223,50.0,15.6
M1,1,job_4828,type_10,Terminated,672297,672310,100,2.3
M2_1,1,job_4828,type_10,Terminated,672310,672365,100,13.4
M3_2,1,job_4828,type_10,Terminated,672365,672384,450,1.0
M4_3_1,1,job_4828,type_10,Terminated,672384,672400,450,13.1
M5_1_1,13,job_4828,type_10,Terminated,672310,672326,50.0,18.9
M6_5,1,job_4828,type_10,Terminated,672326,673218,100,28.0
M7_2,5,job_4828,type_10,Terminated,672365,672377,100,46.3
M8_2,2,job_4828,type_10,Terminated,672365,672388,150,18.4
M1,1,job_4829,type_12,Terminated,672331,672343,50.0,32.4
M2,6,job_4829,type_12,Terminated,672331,672356,150,6.1
M1,1,job_4830,type_5,Terminated,672335,672381,100,35.8
M2_1,1,job_4830,type_5,Terminated,672381,672395,50.0,15.1
M3_1,1,job_4830,type_5,Terminated,672381,672541,250,38.9
M4_3_1,1,job_4830,type_5,Terminated,672541,672567,300,16.6
M5_3,1,job_4830,type_5,Terminated,672541,672560,100,33.9
M1,1,job_4831,type_11,Terminated,672559,672573,150,53.9
M1,1,job_4832,type_7,Terminated,672588,672605,150,14.8
M1,5,job_4833,type_1,Terminated,672592,672610,200,7.1
M2_1,7,job_4833,type_1,Terminated,672610,672630,200,35.3
M3_2,7,job_4833,type_1,Terminated,672630,672640,250,14.7
M4_3,1,job_4833,type_1,Terminated,672640,672654,50.0,14.5
M1,2,job_4834,type_8,Terminated,672649,672664,50.0,32.7
M2_1,1,job_4834,type_8,Terminated,672664,672679,100,13.7
M3_2,2,job_4834,type_8,Terminated,672679,672690,450,11.7
M4_1,2,job_4834,type_8,Terminated,672664,672689,50.0,22.5
M1,4,job_4835,type_3,Terminated,672702,672723,150,7.2
M2,4,job_4835,type_3,Terminated,672702,672720,150,7.0
M3,1,job_4835,type_3,Terminated,672702,672714,150,7.8
M4,1,job_4835,type_3,Terminated,672702,672763,200,30.5
M5,1,job_4835,type_3,Terminated,672702,672715,300,19.0
M6,1,job_4835,type_3,Terminated,672702,672718,400,34.1
M7,1,job_4835,type_3,Terminated,672702,672864,50.0,13.6
M1,1,job_4836,type_11,Terminated,672857,672876,100,21.9
M1,3,job_4837,type_6,Terminated,673018,673035,100,1.2
M1,1,job_4838,type_6,Terminated,673069,673097,150,5.8
M2_1,4,job_4838,type_6,Terminated,673097,673109,350,44.9
M1,1,job_4839,type_7,Terminated,673360,673370,450,11.7
M2_1,2,job_4839,type_7,Terminated,673370,673383,550,30.5
M3_1,1,job_4839,type_7,Terminated,673370,673384,50.0,8.9
M4_3,1,job_4839,type_7,Terminated,673384,673461,100,35.8
M5_1,3,job_4839,type_7,Terminated,673370,673399,450,17.5
M6_5,1,job_4839,type_7,Terminated,673399,673414,50.0,7.1
M7_5,10,job_4839,type_7,Terminated,673399,673414,350,33.8
M1,3,job_4840,type_8,Terminated,673457,673468,100,17.6
M2,2,job_4840,type_8,Terminated,673457,673478,150,2.1
M3,1,job_4840,type_8,Terminated,673457,673473,300,2.4
M4,7,job_4840,type_8,Terminated,673457,673478,100,35.5
M1,1,job_4841,type_2,Terminated,673545,673564,150,41.7
M1,2,job_4842,type_12,Terminated,673973,673997,50.0,4.7
M1,1,job_4843,type_9,Terminated,674077,674091,350,27.9
M1,2,job_4844,type_5,Terminated,674088,674105,200,5.9
M1,2,job_4845,type_3,Terminated,674521,674556,50.0,9.5
M1,1,job_4846,type_4,Terminated,674559,674577,50.0,15.3
M1,3,job_4847,type_1,Terminated,674580,674671,50.0,24.9
M2,2,job_4847,type_1,Terminated,674580,674590,100,16.2
M3,1,job_4847,type_1,Terminated,674580,674591,100,30.1
M4,1,job_4847,type_1,Terminated,674580,674591,50.0,17.7
M5,2,job_4847,type_1,Terminated,674580,674611,100,45.3
M6,1,job_4847,type_1,Terminated,674580,675057,150,23.2
M7,1,job_4847,type_1,Terminated,674580,674591,250,4.6
M8,1,job_4847,type_1,Terminated,674580,674597,50.0,11.2
M1,1,job_4848,type_7,Terminated,674588,674611,50.0,15.1
M1,2,job_4849,type_1,Terminated,674867,674878,150,8.3
M2,2,job_4849,type_1,Terminated,674867,674887,300,22.0
M1,4,job_4850,type_5,Terminated,674881,674892,100,27.9
M1,1,job_4851,type_5,Terminated,674909,674922,50.0,16.5
M1,6,job_4852,type_3,Terminated,675015,675116,100,30.0
M2_1,1,job_4852,type_3,Terminated,675116,675126,300,41.0
M1,1,job_4853,type_12,Terminated,675241,675251,150,4.3
M1,4,job_4854,type_1,Terminated,675258,675299,150,23.9
M1,1,job_4855,type_12,Terminated,675514,675527,100,7.0
M1,1,job_4856,type_9,Terminated,675588,675670,150,23.0
M1,8,job_4857,type_5,Terminated,675595,675692,50.0,11.1
M1,2,job_4858,type_4,Terminated,675792,675847,200,18.3
M1,1,job_4859,type_12,Terminated,675792,675802,100,32.7
M2_1,1,job_4859,type_12,Terminated,675802,675812,100,12.0
M3_1,6,job_4859,type_12,Terminated,675802,675816,100,32.1
M4_3_3,1,job_4859,type_12,Terminated,675816,675834,150,32.1
M5_1,1,job_4859,type_12,Terminated,675802,675812,50.0,11.4
M6_5,3,job_4859,type_12,Terminated,675812,675827,100,41.2
M7_4,3,job_4859,type_12,Terminated,675834,675943,100,27.4
M1,4,job_4860,type_9,Terminated,675936,675949,50.0,36.5
M1,1,job_4861,type_7,Terminated,676211,676224,150,8.9
M2,1,job_4861,type_7,Terminated,676211,676227,50.0,18.8
M1,1,job_4862,type_10,Terminated,676223,676236,200,33.4
M2_1,1,job_4862,type_10,Terminated,676236,676327,300,24.6
M3_1,1,job_4862,type_10,Terminated,676236,676253,100,4.9
M1,2,job_4863,type_4,Terminated,676235,676276,50.0,10.3
M1,1,job_4864,type_11,Terminated,676379,676425,50.0,8.1
M1,1,job_4865,type_7,Terminated,676392,676455,50.0,12.6
M1,2,job_4866,type_3,Terminated,676423,676434,200,15.4
M1,1,job_4867,type_9,Terminated,676571,676649,100,27.1
M1,1,job_4868,type_10,Terminated,676618,676652,300,25.5
M2,1,job_4868,type_10,Terminated,676618,676630,600,31.0
M3,3,job_4868,type_10,Terminated,676618,676629,50.0,10.4
M4,1,job_4868,type_10,Terminated,676618,676628,50.0,42.0
M1,8,job_4869,type_10,Terminated,676894,676932,50.0,20.5
M1,1,job_4870,type_5,Terminated,677125,677151,400,11.5
M2_1,1,job_4870,type_5,Terminated,677151,677163,200,31.8
M3_2,1,job_4870,type_5,Terminated,677163,677182,100,7.3
M4_2,1,job_4870,type_5,Terminated,677163,677184,50.0,32.0
M1,1,job_4871,type_12,Terminated,677457,677467,50.0,6.0
M2,1,job_4871,type_12,Terminated,677457,677528,50.0,38.0
M3,4,job_4871,type_12,Terminated,677457,677471,100,5.5
M4,1,job_4871,type_12,Terminated,677457,677482,50.0,9.9
M5,1,job_4871,type_12,Terminated,677457,677487,50.0,1.9
M6,1,job_4871,type_12,Terminated,677457,677494,50.0,17.7
M7,1,job_4871,type_12,Terminated,677457,677487,1400,26.1
M8,1,job_4871,type_12,Terminated,677457,677468,100,6.5
M1,2,job_4872,type_8,Terminated,677919,677937,50.0,26.6
M2,1,job_4872,type_8,Terminated,677919,678065,250,15.2
M3,1,job_4872,type_8,Terminated,677919,677935,50.0,7.0
M4,7,job_4872,type_8,Terminated,677919,677974,50.0,49.0
M1,1,job_4873,type_12,Terminated,677959,678082,50.0,5.0
M2_1,1,job_4873,type_12,Terminated,678082,678093,50.0,19.5
M3_1,7,job_4873,type_12,Terminated,678082,678219,50.0,21.8
M4_3,1,job_4873,type_12,Terminated,678219,678250,50.0,21.3
M1,1,job_4874,type_3,Terminated,678071,678438,400,33.0
M1,1,job_4875,type_8,Terminated,678521,678544,50.0,11.6
M2,9,job_4875,type_8,Terminated,678521,678533,100,17.5
M3,5,job_4875,type_8,Terminated,678521,678532,50.0,10.1
M1,1,job_4876,type_2,Terminated,678562,678575,50.0,31.4
M2,2,job_4876,type_2,Terminated,678562,678572,50.0,22.0
M3,4,job_4876,type_2,Terminated,678562,678586,50.0,1.0
M4,6,job_4876,type_2,Terminated,678562,678574,50.0,7.0
M5,6,job_4876,type_2,Terminated,678562,678576,350,17.3
M6,5,job_4876,type_2,Terminated,678562,678591,150,36.5
M7,2,job_4876,type_2,Terminated,678562,678572,50.0,17.9
M1,5,job_4877,type_12,Terminated,678609,678623,50.0,21.7
M1,1,job_4878,type_1,Terminated,678620,678633,500,44.7
M1,3,job_4879,type_4,Terminated,678779,678789,300,40.3
M1,3,job_4880,type_11,Terminated,678799,678811,200,7.9
M1,1,job_4881,type_1,Terminated,678941,679012,100,22.2
M1,3,job_4882,type_8,Terminated,678947,678987,100,25.4
M2,7,job_4882,type_8,Terminated,678947,678957,50.0,31.6
M3,1,job_4882,type_8,Terminated,678947,678958,50.0,14.0
M4,4,job_4882,type_8,Terminated,678947,678964,150,12.8
M5,5,job_4882,type_8,Terminated,678947,678972,150,23.2
M1,7,job_4883,type_4,Terminated,678972,678982,100,27.3
M2,1,job_4883,type_4,Terminated,678972,678982,300,43.5
M3,3,job_4883,type_4,Terminated,678972,678984,200,11.9
M4,1,job_4883,type_4,Terminated,678972,678983,100,34.2
M5,11,job_4883,type_4,Terminated,678972,679053,150,32.7
M6,2,job_4883,type_4,Terminated,678972,678984,50.0,19.9
M7,1,job_4883,type_4,Terminated,678972,679000,50.0,33.2
M8,4,job_4883,type_4,Terminated,678972,678995,150,14.8
M1,4,job_4884,type_11,Terminated,679204,679269,50.0,35.4
M1,1,job_4885,type_5,Terminated,679345,679359,100,19.2
M2,1,job_4885,type_5,Terminated,679345,679358,50.0,37.4
M3,1,job_4885,type_5,Terminated,679345,679357,50.0,30.9
M1,1,job_4886,type_8,Terminated,679443,679484,150,4.5
M2,3,job_4886,type_8,Terminated,679443,679453,750,36.4
M3,4,job_4886,type_8,Terminated,679443,679481,150,34.3
M1,1,job_4887,type_11,Terminated,679447,679470,300,3.8
M1,2,job_4888,type_2,Terminated,679447,679458,550,17.0
M2_1,3,job_4888,type_2,Terminated,679458,679514,100,9.8
M3_2_1,8,job_4888,type_2,Terminated,679514,679528,100,28.7
M1,4,job_4889,type_9,Terminated,679866,679904,100,19.3
M1,1,job_4890,type_10,Terminated,679966,679979,200,9.4
M1,1,job_4891,type_9,Terminated,680139,680460,50.0,6.3
M1,1,job_4892,type_6,Terminated,680328,680338,250,17.9
M2_1,1,job_4892,type_6,Terminated,680338,680351,100,1.0
M3_2,6,job_4892,type_6,Terminated,680351,680365,100,23.7
M4_3,1,job_4892,type_6,Terminated,680365,680381,200,35.5
M5_1_1,2,job_4892,type_6,Terminated,680338,680353,150,48.2
M1,5,job_4893,type_3,Terminated,680505,680516,50.0,7.5
M2,1,job_4893,type_3,Terminated,680505,680574,150,11.0
M3,1,job_4893,type_3,Terminated,680505,680582,50.0,4.6
M1,1,job_4894,type_7,Terminated,680583,680605,150,22.9
M2_1,7,job_4894,type_7,Terminated,680605,680625,400,23.6
M3_2,1,job_4894,type_7,Terminated,680625,680649,100,1.0
M4_3,4,job_4894,type_7,Terminated,680649,680689,150,29.8
M1,1,job_4895,type_2,Terminated,680597,680617,50.0,5.9
M1,6,job_4896,type_7,Terminated,681127,681140,200,22.4
M1,5,job_4897,type_7,Terminated,681167,681183,800,21.2
M2,3,job_4897,type_7,Terminated,681167,681189,50.0,7.8
M3,6,job_4897,type_7,Terminated,681167,681247,100,1.9
M4,2,job_4897,type_7,Terminated,681167,681190,50.0,6.6
M5,1,job_4897,type_7,Terminated,681167,681184,100,37.1
M6,1,job_4897,type_7,Terminated,681167,681205,200,34.4
M7,1,job_4897,type_7,Terminated,681167,681185,150,19.5
M8,2,job_4897,type_7,Terminated,681167,681182,200,20.7
M1,1,job_4898,type_10,Terminated,681170,681184,100,3.4
M2,1,job_4898,type_10,Terminated,681170,681181,50.0,22.2
M3,3,job_4898,type_10,Terminated,681170,681210,50.0,24.5
M4,2,job_4898,type_10,Terminated,681170,681181,50.0,8.6
M5,3,job_4898,type_10,Terminated,681170,681182,200,7.4
M6,1,job_4898,type_10,Terminated,681170,681200,100,42.2
M1,4,job_4899,type_12,Terminated,681206,681224,300,30.7
M1,7,job_4900,type_8,Terminated,681371,681381,50.0,12.6
M1,1,job_4901,type_8,Terminated,681557,681579,900,12.0
M2,2,job_4901,type_8,Terminated,681557,681568,200,11.8
M3,1,job_4901,type_8,Terminated,681557,681571,150,21.3
M4,5,job_4901,type_8,Terminated,681557,681570,200,14.7
M5,1,job_4901,type_8,Terminated,681557,681592,300,3.3
M6,1,job_4901,type_8,Terminated,681557,681567,150,18.2
M7,2,job_4901,type_8,Terminated,681557,681589,250,27.9
M1,5,job_4902,type_6,Terminated,681591,681608,50.0,27.8
M1,14,job_4903,type_8,Terminated,681605,681627,300,29.4
M1,1,job_4904,type_5,Terminated,681651,681666,100,52.4
M1,1,job_4905,type_12,Terminated,681690,681704,50.0,6.2
M2,1,job_4905,type_12,Terminated,681690,681700,100,3.1
M3,1,job_4905,type_12,Terminated,681690,681701,50.0,37.3
M1,3,job_4906,type_2,Terminated,681698,681709,100,4.2
M1,1,job_4907,type_7,Terminated,681705,681716,50.0,8.6
M1,4,job_4908,type_5,Terminated,681739,681749,100,13.9
M2,1,job_4908,type_5,Terminated,681739,681813,100,26.1
M3,1,job_4908,type_5,Terminated,681739,685955,150,29.2
M4,1,job_4908,type_5,Terminated,681739,682413,200,44.5
M5,1,job_4908,type_5,Terminated,681739,681785,150,24.0
M6,5,job_4908,type_5,Terminated,681739,681759,100,25.3
M1,2,job_4909,type_6,Terminated,682118,682133,100,44.3
M2_1,2,job_4909,type_6,Terminated,682133,682145,50.0,16.1
M3_1,2,job_4909,type_6,Terminated,682133,682143,50.0,5.7
M4_3,2,job_4909,type_6,Terminated,682143,682165,50.0,4.1
M1,1,job_4910,type_1,Terminated,682237,682259,50.0,30.2
M2,1,job_4910,type_1,Terminated,682237,682347,50.0,13.8
M3,1,job_4910,type_1,Terminated,682237,682268,100,33.5
M1,2,job_4911,type_10,Terminated,682492,682521,100,13.0
M2,5,job_4911,type_10,Terminated,682492,682505,650,29.3
M3,1,job_4911,type_10,Terminated,682492,682502,650,21.9
M1,1,job_4912,type_5,Terminated,682674,682729,200,52.7
M1,1,job_4913,type_3,Terminated,682684,682719,200,17.0
M2_1,7,job_4913,type_3,Terminated,682719,682731,150,15.5
M3_2,1,job_4913,type_3,Terminated,682731,682744,100,5.6
M1,3,job_4914,type_12,Terminated,682723,682740,100,28.5
M2_1,2,job_4914,type_12,Terminated,682740,682754,50.0,41.9
M1,1,job_4915,type_12,Terminated,682742,682754,100,47.1
M1,5,job_4916,type_4,Terminated,682895,682905,150,14.1
M1,3,job_4917,type_6,Terminated,682926,682947,50.0,3.1
M1,2,job_4918,type_11,Terminated,683002,683024,550,22.2
M1,1,job_4919,type_3,Terminated,683189,683208,50.0,4.9
M2_1,3,job_4919,type_3,Terminated,683208,683233,100,13.1
M3_2,3,job_4919,type_3,Terminated,683233,683248,50.0,35.0
M4_2,1,job_4919,type_3,Terminated,683233,683267,50.0,4.1
M5_3,1,job_4919,type_3,Terminated,683248,683259,150,42.8
M6_2,1,job_4919,type_3,Terminated,683233,683263,200,20.2
M7_1,1,job_4919,type_3,Terminated,683208,683256,50.0,23.3
M1,3,job_4920,type_12,Terminated,683265,683275,100,81.8
M1,1,job_4921,type_3,Terminated,683377,683430,50.0,13.8
M2_1,1,job_4921,type_3,Terminated,683430,683443,200,9.1
M1,1,job_4922,type_11,Terminated,683454,683501,100,13.9
M1,1,job_4923,type_10,Terminated,683669,683686,200,10.1
M2_1,1,job_4923,type_10,Terminated,683686,683700,50.0,18.6
M1,2,job_4924,type_10,Terminated,683673,683685,200,27.6
M1,1,job_4925,type_3,Terminated,683725,683742,100,13.5
M2,1,job_4925,type_3,Terminated,683725,683735,150,29.3
M1,5,job_4926,type_9,Terminated,683755,683787,400,13.1
M1,1,job_4927,type_4,Terminated,683761,683780,150,20.4
M2,1,job_4927,type_4,Terminated,683761,683773,100,23.7
M3,1,job_4927,type_4,Terminated,683761,683775,150,16.4
M1,1,job_4928,type_10,Terminated,683846,683866,250,27.0
M1,1,job_4929,type_6,Terminated,683908,683922,100,47.5
M2,2,job_4929,type_6,Terminated,683908,683956,150,4.3
M1,8,job_4930,type_10,Terminated,683951,683965,400,22.4
M1,2,job_4931,type_7,Terminated,683980,683998,50.0,12.9
M2_1,1,job_4931,type_7,Terminated,683998,684011,150,10.4
M3_2,1,job_4931,type_7,Terminated,684011,684023,150,1.0
M4_1,1,job_4931,type_7,Terminated,683998,684030,150,20.7
M1,9,job_4932,type_11,Terminated,684058,684068,600,56.4
M1,1,job_4933,type_3,Terminated,684067,684083,50.0,40.3
M2,3,job_4933,type_3,Terminated,684067,684092,50.0,6.1
M1,1,job_4934,type_6,Terminated,684166,684351,100,9.0
M2,9,job_4934,type_6,Terminated,684166,684177,200,36.2
M3,1,job_4934,type_6,Terminated,684166,684178,50.0,11.2
M1,1,job_4935,type_11,Terminated,684358,684368,50.0,14.3
M2,1,job_4935,type_11,Terminated,684358,684371,50.0,19.3
M1,1,job_4936,type_9,Terminated,684360,684383,200,20.3
M2,1,job_4936,type_9,Terminated,684360,684380,150,11.8
M1,1,job_4937,type_7,Terminated,684477,684490,100,3.8
M1,1,job_4938,type_7,Terminated,684778,684800,100,13.1
M1,1,job_4939,type_2,Terminated,684846,684868,400,40.3
M1,1,job_4940,type_8,Terminated,684877,684889,50.0,12.5
M2_1,1,job_4940,type_8,Terminated,684889,684899,100,42.2
M1,1,job_4941,type_10,Terminated,685020,685031,100,10.6
M1,1,job_4942,type_2,Terminated,685095,685106,50.0,12.6
M1,1,job_4943,type_11,Terminated,685118,685128,200,4.0
M1,3,job_4944,type_9,Terminated,685138,685289,300,21.3
M1,12,job_4945,type_11,Terminated,685178,685195,50.0,5.1
M2_1,6,job_4945,type_11,Terminated,685195,685215,50.0,7.1
M3_1,5,job_4945,type_11,Terminated,685195,685217,300,9.1
M4_2_2,1,job_4945,type_11,Terminated,685215,685281,150,4.1
M1,1,job_4946,type_11,Terminated,685264,685306,150,7.6
M2,4,job_4946,type_11,Terminated,685264,685276,100,25.4
M3,5,job_4946,type_11,Terminated,685264,685295,250,1.5
M4,2,job_4946,type_11,Terminated,685264,685274,100,30.6
M1,1,job_4947,type_8,Terminated,685296,685310,100,20.3
M1,2,job_4948,type_3,Terminated,685481,685496,100,16.0
M1,1,job_4949,type_8,Terminated,685533,685580,100,30.8
M2,2,job_4949,type_8,Terminated,685533,685545,50.0,7.1
M3,4,job_4949,type_8,Terminated,685533,685543,50.0,41.4
M1,1,job_4950,type_8,Terminated,685648,685669,850,56.4
M1,4,job_4951,type_1,Terminated,685676,685690,250,7.4
M1,1,job_4952,type_3,Terminated,685695,685796,50.0,31.1
M2,1,job_4952,type_3,Terminated,685695,685709,150,21.7
M1,6,job_4953,type_10,Terminated,685707,685807,100,18.5
M2,3,job_4953,type_10,Terminated,685707,685743,100,15.3
M3,1,job_4953,type_10,Terminated,685707,685718,200,24.4
M1,6,job_4954,type_12,Terminated,685721,685731,250,36.6
M1,1,job_4955,type_2,Terminated,686321,686424,50.0,17.0
M1,2,job_4956,type_9,Terminated,686446,686459,50.0,9.1
M1,2,job_4957,type_5,Terminated,686460,686474,450,1.1
M1,7,job_4958,type_11,Terminated,686765,686777,150,8.9
M2,5,job_4958,type_11,Terminated,686765,686776,150,3.3
M3,1,job_4958,type_11,Terminated,686765,686776,50.0,17.7
M4,2,job_4958,type_11,Terminated,686765,686786,50.0,10.3
M5,5,job_4958,type_11,Terminated,686765,686824,150,12.7
M6,2,job_4958,type_11,Terminated,686765,686781,950,14.1
M1,1,job_4959,type_12,Terminated,686866,686905,100,39.2
M2_1,6,job_4959,type_12,Terminated,686905,686925,100,24.6
M3_1,2,job_4959,type_12,Terminated,686905,686925,100,35.1
M4_1,1,job_4959,type_12,Terminated,686905,686925,1050,28.4
M5_4,1,job_4959,type_12,Terminated,686925,687040,750,26.8
M6_2,6,job_4959,type_12,Terminated,686925,686952,50.0,12.6
M1,1,job_4960,type_4,Terminated,687034,687068,50.0,19.8
M2,3,job_4960,type_4,Terminated,687034,687044,500,9.1
M3,3,job_4960,type_4,Terminated,687034,687069,150,31.7
M1,1,job_4961,type_2,Terminated,687045,687055,200,6.4
M1,3,job_4962,type_7,Terminated,687060,687080,100,37.8
M1,1,job_4963,type_5,Terminated,687207,687252,50.0,7.0
M1,1,job_4964,type_6,Terminated,687244,687257,50.0,10.9
M1,9,job_4965,type_6,Terminated,687347,687363,50.0,13.8
M1,1,job_4966,type_4,Terminated,687403,687417,200,11.9
M1,2,job_4967,type_3,Terminated,687499,687512,150,6.6
M1,3,job_4968,type_9,Terminated,687541,687552,100,16.5
M1,1,job_4969,type_8,Terminated,687727,687785,100,31.6
M2_1,1,job_4969,type_8,Terminated,687785,687910,250,39.2
M3_2,2,job_4969,type_8,Terminated,687910,687928,50.0,8.8
M4_2,1,job_4969,type_8,Terminated,687910,687920,250,39.4
M1,1,job_4970,type_11,Terminated,687846,687857,350,37.6
M1,6,job_4971,type_7,Terminated,687900,687923,100,28.0
M1,1,job_4972,type_8,Terminated,688045,688064,50.0,7.8
M1,4,job_4973,type_7,Terminated,688176,688204,150,14.0
M1,1,job_4974,type_12,Terminated,688198,688211,50.0,2.5
M1,1,job_4975,type_8,Terminated,688230,688350,50.0,3.1
M1,3,job_4976,type_1,Terminated,688249,688287,200,47.7
M1,1,job_4977,type_10,Terminated,688310,688321,50.0,25.3
M1,1,job_4978,type_4,Terminated,688317,688403,100,20.6
M1,1,job_4979,type_3,Terminated,688351,688378,400,10.5
M1,4,job_4980,type_5,Terminated,688372,688382,100,22.9
M2_1,1,job_4980,type_5,Terminated,688382,688408,250,6.7
M3_2,2,job_4980,type_5,Terminated,688408,688571,150,19.5
M1,5,job_4981,type_8,Terminated,688577,688702,100,13.9
M2,2,job_4981,type_8,Terminated,688577,688591,50.0,26.9
M1,1,job_4982,type_12,Terminated,688632,688674,400,24.6
M1,3,job_4983,type_1,Terminated,688777,688787,350,1.0
M2,2,job_4983,type_1,Terminated,688777,688796,50.0,25.0
M3,2,job_4983,type_1,Terminated,688777,688787,250,30.8
M1,5,job_4984,type_8,Terminated,688899,688922,50.0,64.7
